AREA,ST,STATE,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
53,WA,Washington,25-0000,"Education, Training, and Library Occupations",major,"165,900",1.2,60.978,0.93,24.32,"50,590",2.8,12.77,16.15,22.43,30.83,36.15,"26,570","33,580","46,660","64,120","75,180",,
53,WA,Washington,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"41,400",3.0,15.216,1.13,25.26,"52,550",2.9,10.92,14.94,21.77,31.87,43.86,"22,700","31,080","45,280","66,280","91,220",,
53,WA,Washington,29-0000,Healthcare Practitioners and Technical Occupations,major,"147,940",3.3,54.376,0.93,38.21,"79,470",1.2,17.78,24.02,33.16,43.66,57.95,"36,990","49,970","68,980","90,810","120,550",,
53,WA,Washington,31-0000,Healthcare Support Occupations,major,"74,710",2.5,27.462,0.89,15.48,"32,190",0.8,10.07,11.60,14.49,18.05,22.27,"20,940","24,120","30,150","37,540","46,310",,
53,WA,Washington,33-0000,Protective Service Occupations,major,"55,330",3.1,20.337,0.81,25.14,"52,300",1.7,10.57,14.94,22.92,33.83,42.35,"21,990","31,080","47,660","70,360","88,090",,
53,WA,Washington,35-0000,Food Preparation and Serving Related Occupations,major,"237,670",1.0,87.358,1.00,12.06,"25,090",0.9,8.89,9.17,10.81,13.72,17.13,"18,500","19,080","22,480","28,540","35,620",,
53,WA,Washington,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"77,730",2.2,28.569,0.87,13.86,"28,830",0.8,9.09,10.08,12.82,16.50,20.39,"18,900","20,970","26,660","34,320","42,410",,
53,WA,Washington,39-0000,Personal Care and Service Occupations,major,"84,170",2.8,30.939,1.10,13.76,"28,610",1.2,9.06,9.73,11.37,15.42,22.22,"18,840","20,240","23,640","32,060","46,210",,
53,WA,Washington,41-0000,Sales and Related Occupations,major,"288,530",1.0,106.052,1.00,18.85,"39,210",1.0,9.19,10.26,13.85,21.92,35.05,"19,110","21,330","28,810","45,580","72,900",,
53,WA,Washington,43-0000,Office and Administrative Support Occupations,major,"409,150",0.9,150.388,0.90,17.84,"37,100",0.3,10.49,13.12,16.86,21.52,26.63,"21,810","27,290","35,070","44,770","55,390",,
53,WA,Washington,45-0000,"Farming, Fishing, and Forestry Occupations",major,"15,130",5.2,5.560,1.74,14.76,"30,710",2.6,8.96,9.38,11.41,18.56,24.94,"18,630","19,510","23,740","38,610","51,870",,
53,WA,Washington,47-0000,Construction and Extraction Occupations,major,"111,730",1.5,41.068,1.06,25.42,"52,870",0.7,13.86,17.66,24.38,32.18,39.23,"28,840","36,740","50,700","66,940","81,610",,
53,WA,Washington,49-0000,"Installation, Maintenance, and Repair Occupations",major,"108,690",2.8,39.949,1.03,23.54,"48,950",0.7,12.72,16.77,22.59,29.10,35.92,"26,450","34,880","46,980","60,530","74,700",,
53,WA,Washington,51-0000,Production Occupations,major,"152,420",1.5,56.023,0.86,19.33,"40,210",2.2,10.11,12.83,17.39,23.76,32.63,"21,030","26,690","36,170","49,430","67,870",,
53,WA,Washington,53-0000,Transportation and Material Moving Occupations,major,"179,570",1.7,66.004,0.98,18.07,"37,590",1.3,9.39,11.53,16.12,21.87,29.03,"19,530","23,990","33,530","45,480","60,380",,
54,WV,West Virginia,11-0000,Management Occupations,major,"31,080",1.7,44.391,0.92,35.77,"74,390",1.0,14.80,20.94,30.76,43.37,62.06,"30,780","43,550","63,990","90,210","129,070",,
54,WV,West Virginia,13-0000,Business and Financial Operations Occupations,major,"19,280",2.3,27.533,0.57,26.47,"55,050",1.9,13.38,17.41,24.16,33.35,41.99,"27,830","36,220","50,250","69,380","87,330",,
54,WV,West Virginia,15-0000,Computer and Mathematical Occupations,major,"9,410",4.9,13.439,0.51,29.28,"60,900",1.3,14.28,19.15,26.63,37.52,48.52,"29,700","39,830","55,390","78,030","100,920",,
54,WV,West Virginia,17-0000,Architecture and Engineering Occupations,major,"8,900",3.3,12.714,0.71,30.04,"62,490",2.2,14.94,19.42,27.89,38.06,49.83,"31,080","40,390","58,010","79,160","103,640",,
54,WV,West Virginia,19-0000,"Life, Physical, and Social Science Occupations",major,"5,610",4.5,8.015,0.95,24.90,"51,790",2.9,12.76,16.36,21.96,30.36,41.90,"26,530","34,040","45,680","63,140","87,150",,
54,WV,West Virginia,21-0000,Community and Social Service Occupations,major,"10,650",2.7,15.204,1.03,15.54,"32,330",1.8,8.52,10.52,14.00,18.39,25.53,"17,710","21,890","29,120","38,240","53,100",,
54,WV,West Virginia,23-0000,Legal Occupations,major,"5,500",3.5,7.850,1.00,31.59,"65,700",4.4,12.95,17.15,24.26,38.75,56.80,"26,940","35,670","50,460","80,600","118,140",,
54,WV,West Virginia,25-0000,"Education, Training, and Library Occupations",major,"41,380",3.4,59.087,0.90,19.63,"40,830",1.4,9.23,14.41,18.90,24.30,28.47,"19,190","29,970","39,320","50,550","59,220",,
54,WV,West Virginia,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"5,530",5.5,7.899,0.59,17.88,"37,190",2.6,8.32,9.95,14.92,21.86,31.95,"17,310","20,690","31,030","45,460","66,450",,
54,WV,West Virginia,29-0000,Healthcare Practitioners and Technical Occupations,major,"51,430",2.4,73.440,1.25,28.72,"59,730",1.8,11.21,15.80,22.47,31.70,52.69,"23,320","32,860","46,740","65,940","109,600",,
54,WV,West Virginia,31-0000,Healthcare Support Occupations,major,"24,780",2.8,35.381,1.15,10.82,"22,500",1.2,7.81,8.48,9.75,11.92,15.47,"16,240","17,630","20,280","24,780","32,170",,
54,WV,West Virginia,33-0000,Protective Service Occupations,major,"16,000",3.2,22.848,0.92,14.96,"31,110",2.2,8.22,9.61,13.40,18.45,23.84,"17,100","19,990","27,880","38,370","49,590",,
54,WV,West Virginia,35-0000,Food Preparation and Serving Related Occupations,major,"63,660",1.7,90.912,1.04,9.25,"19,240",0.8,7.63,8.02,8.67,9.33,12.09,"15,870","16,680","18,030","19,410","25,140",,
54,WV,West Virginia,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"21,040",3.2,30.043,0.92,10.48,"21,800",0.7,7.77,8.37,9.40,11.72,14.49,"16,170","17,410","19,540","24,370","30,140",,
54,WV,West Virginia,39-0000,Personal Care and Service Occupations,major,"21,050",4.0,30.054,1.07,10.04,"20,880",1.7,7.64,8.06,8.74,9.68,14.10,"15,900","16,760","18,180","20,120","29,330",,
54,WV,West Virginia,41-0000,Sales and Related Occupations,major,"68,790",1.9,98.239,0.92,12.98,"27,000",1.1,7.84,8.44,9.48,13.76,22.26,"16,310","17,550","19,710","28,610","46,310",,
54,WV,West Virginia,43-0000,Office and Administrative Support Occupations,major,"115,160",1.4,164.459,0.99,13.64,"28,360",0.5,8.25,9.50,12.11,16.12,21.77,"17,170","19,760","25,180","33,540","45,270",,
54,WV,West Virginia,45-0000,"Farming, Fishing, and Forestry Occupations",major,880,10.6,1.253,0.39,12.99,"27,020",5.3,8.08,9.09,12.58,16.26,18.11,"16,810","18,910","26,170","33,810","37,670",,
54,WV,West Virginia,47-0000,Construction and Extraction Occupations,major,"47,970",2.1,68.509,1.77,20.79,"43,240",1.3,10.22,13.00,18.97,27.06,33.92,"21,270","27,050","39,450","56,280","70,540",,
54,WV,West Virginia,49-0000,"Installation, Maintenance, and Repair Occupations",major,"35,100",2.2,50.128,1.29,17.98,"37,400",1.1,9.26,11.76,16.20,22.79,29.81,"19,260","24,470","33,700","47,400","62,010",,
54,WV,West Virginia,51-0000,Production Occupations,major,"40,310",3.5,57.566,0.88,16.68,"34,690",1.9,8.55,10.70,14.76,21.19,27.68,"17,790","22,250","30,700","44,070","57,570",,
54,WV,West Virginia,53-0000,Transportation and Material Moving Occupations,major,"56,750",2.6,81.036,1.20,15.08,"31,370",2.2,8.22,9.46,12.75,18.31,26.38,"17,090","19,680","26,520","38,080","54,870",,
55,WI,Wisconsin,11-0000,Management Occupations,major,"114,240",1.1,43.189,0.90,45.41,"94,460",0.6,19.68,29.02,40.57,55.02,76.88,"40,930","60,350","84,390","114,440","159,910",,
55,WI,Wisconsin,13-0000,Business and Financial Operations Occupations,major,"116,900",1.5,44.195,0.92,28.46,"59,200",0.6,15.33,20.03,26.23,34.24,43.89,"31,880","41,660","54,560","71,230","91,290",,
55,WI,Wisconsin,15-0000,Computer and Mathematical Occupations,major,"58,600",3.7,22.155,0.83,32.17,"66,910",0.7,18.38,23.65,31.30,40.08,47.39,"38,220","49,200","65,110","83,370","98,570",,
55,WI,Wisconsin,17-0000,Architecture and Engineering Occupations,major,"43,910",2.5,16.600,0.92,31.34,"65,190",0.7,18.65,23.26,29.85,37.64,45.90,"38,790","48,380","62,080","78,300","95,470",,
55,WI,Wisconsin,19-0000,"Life, Physical, and Social Science Occupations",major,"19,580",4.2,7.404,0.88,27.52,"57,240",1.9,13.59,18.38,25.31,33.83,43.65,"28,270","38,230","52,640","70,380","90,790",,
55,WI,Wisconsin,21-0000,Community and Social Service Occupations,major,"31,640",2.2,11.961,0.81,20.65,"42,960",1.3,10.83,14.88,20.06,25.74,31.17,"22,530","30,940","41,720","53,530","64,840",,
55,WI,Wisconsin,23-0000,Legal Occupations,major,"12,950",2.5,4.897,0.63,38.87,"80,850",3.2,15.16,20.01,28.04,49.33,72.20,"31,520","41,630","58,320","102,610","150,170",,
55,WI,Wisconsin,25-0000,"Education, Training, and Library Occupations",major,"158,160",2.0,59.793,0.91,23.12,"48,090",1.9,10.35,14.37,21.65,29.12,36.62,"21,540","29,890","45,040","60,580","76,180",,
55,WI,Wisconsin,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"32,900",2.2,12.439,0.92,20.42,"42,470",1.4,8.67,11.84,18.00,25.28,34.21,"18,030","24,620","37,430","52,580","71,160",,
55,WI,Wisconsin,29-0000,Healthcare Practitioners and Technical Occupations,major,"157,260",3.2,59.453,1.01,34.87,"72,520",2.0,14.70,21.00,28.13,36.29,62.05,"30,580","43,670","58,510","75,480","129,070",,
55,WI,Wisconsin,31-0000,Healthcare Support Occupations,major,"88,580",2.7,33.487,1.09,13.03,"27,110",0.8,9.18,10.36,12.33,14.99,17.95,"19,090","21,550","25,640","31,190","37,330",,
55,WI,Wisconsin,33-0000,Protective Service Occupations,major,"52,780",3.2,19.952,0.80,18.24,"37,940",1.2,8.51,10.62,16.94,24.55,30.78,"17,710","22,100","35,220","51,070","64,020",,
55,WI,Wisconsin,35-0000,Food Preparation and Serving Related Occupations,major,"229,840",0.8,86.891,0.99,9.68,"20,140",0.6,7.64,8.11,8.88,10.46,13.53,"15,900","16,860","18,460","21,750","28,130",,
55,WI,Wisconsin,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"84,380",1.4,31.900,0.98,12.36,"25,700",0.8,7.94,8.86,11.01,14.44,19.49,"16,520","18,440","22,900","30,040","40,550",,
55,WI,Wisconsin,39-0000,Personal Care and Service Occupations,major,"84,740",2.6,32.036,1.14,10.98,"22,830",0.8,7.79,8.47,9.73,11.69,16.02,"16,200","17,630","20,250","24,320","33,330",,
55,WI,Wisconsin,41-0000,Sales and Related Occupations,major,"259,030",1.1,97.924,0.92,17.24,"35,850",0.8,7.96,8.80,11.49,20.19,33.85,"16,560","18,300","23,890","42,000","70,410",,
55,WI,Wisconsin,43-0000,Office and Administrative Support Occupations,major,"415,620",0.9,157.123,0.94,15.61,"32,460",0.3,9.03,11.41,14.67,18.49,23.32,"18,780","23,730","30,520","38,460","48,510",,
55,WI,Wisconsin,45-0000,"Farming, Fishing, and Forestry Occupations",major,"4,810",6.4,1.819,0.57,14.65,"30,460",2.2,8.25,9.60,12.97,17.85,23.78,"17,160","19,960","26,990","37,120","49,460",,
55,WI,Wisconsin,47-0000,Construction and Extraction Occupations,major,"85,740",2.4,32.414,0.84,22.96,"47,750",0.6,12.75,16.48,21.68,28.87,35.04,"26,520","34,270","45,090","60,040","72,880",,
55,WI,Wisconsin,49-0000,"Installation, Maintenance, and Repair Occupations",major,"98,420",1.5,37.206,0.96,20.78,"43,230",0.5,11.70,15.44,19.86,25.37,31.27,"24,330","32,110","41,320","52,780","65,050",,
55,WI,Wisconsin,51-0000,Production Occupations,major,"293,190",1.4,110.839,1.70,16.74,"34,810",0.5,9.79,12.14,15.79,20.21,25.12,"20,360","25,240","32,850","42,040","52,250",,
55,WI,Wisconsin,53-0000,Transportation and Material Moving Occupations,major,"201,900",1.9,76.326,1.13,15.49,"32,220",0.9,8.55,10.59,14.28,18.73,23.95,"17,780","22,040","29,700","38,950","49,830",,
56,WY,Wyoming,11-0000,Management Occupations,major,"12,090",1.8,44.345,0.92,39.35,"81,850",1.0,18.19,25.36,36.03,48.21,63.91,"37,830","52,740","74,940","100,270","132,930",,
56,WY,Wyoming,13-0000,Business and Financial Operations Occupations,major,"7,530",2.1,27.618,0.57,28.91,"60,140",1.6,15.97,19.94,25.92,34.18,43.66,"33,210","41,460","53,900","71,100","90,810",,
56,WY,Wyoming,15-0000,Computer and Mathematical Occupations,major,"2,290",3.1,8.411,0.32,27.53,"57,260",1.4,16.42,20.95,26.72,33.03,39.33,"34,140","43,570","55,570","68,700","81,810",,
56,WY,Wyoming,17-0000,Architecture and Engineering Occupations,major,"5,090",3.2,18.692,1.04,33.16,"68,980",1.5,18.41,23.95,30.92,40.39,52.21,"38,290","49,810","64,320","84,020","108,590",,
56,WY,Wyoming,19-0000,"Life, Physical, and Social Science Occupations",major,"4,250",3.2,15.579,1.85,25.09,"52,200",1.4,13.46,16.87,24.16,31.50,36.85,"27,990","35,080","50,240","65,520","76,640",,
56,WY,Wyoming,21-0000,Community and Social Service Occupations,major,"4,140",5.2,15.184,1.03,20.45,"42,540",2.1,10.81,14.08,20.76,25.59,31.80,"22,480","29,280","43,180","53,220","66,140",,
56,WY,Wyoming,23-0000,Legal Occupations,major,"1,600",6.0,5.873,0.75,30.96,"64,410",5.0,13.22,16.25,24.30,38.47,57.77,"27,490","33,790","50,530","80,010","120,150",,
56,WY,Wyoming,25-0000,"Education, Training, and Library Occupations",major,"19,240",2.0,70.582,1.08,22.76,"47,340",1.7,10.76,14.36,22.66,29.36,35.15,"22,390","29,860","47,120","61,060","73,110",,
56,WY,Wyoming,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"2,970",5.2,10.909,0.81,17.32,"36,030",2.3,8.49,10.49,15.24,21.91,28.49,"17,660","21,820","31,700","45,570","59,260",,
56,WY,Wyoming,29-0000,Healthcare Practitioners and Technical Occupations,major,"13,280",3.0,48.716,0.83,34.04,"70,810",2.3,14.94,20.52,27.73,35.95,56.61,"31,070","42,670","57,670","74,770","117,750",,
56,WY,Wyoming,31-0000,Healthcare Support Occupations,major,"6,070",3.9,22.254,0.72,13.92,"28,950",1.1,9.76,11.18,13.18,16.06,19.13,"20,310","23,240","27,420","33,400","39,790",,
56,WY,Wyoming,33-0000,Protective Service Occupations,major,"6,150",4.0,22.556,0.90,20.94,"43,550",1.4,10.94,15.41,19.99,26.26,31.66,"22,750","32,050","41,570","54,620","65,860",,
56,WY,Wyoming,35-0000,Food Preparation and Serving Related Occupations,major,"23,270",2.8,85.358,0.98,10.01,"20,820",1.2,7.68,8.21,9.08,11.10,14.24,"15,980","17,070","18,880","23,100","29,620",,
56,WY,Wyoming,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"11,110",2.9,40.775,1.25,12.50,"25,990",1.6,8.01,9.02,11.26,14.59,18.85,"16,670","18,760","23,410","30,350","39,200",,
56,WY,Wyoming,39-0000,Personal Care and Service Occupations,major,"7,140",4.7,26.189,0.93,11.95,"24,850",1.6,7.97,8.92,10.68,13.58,17.84,"16,580","18,560","22,220","28,250","37,100",,
56,WY,Wyoming,41-0000,Sales and Related Occupations,major,"22,630",2.1,83.023,0.78,15.35,"31,920",1.4,8.08,9.09,11.45,17.06,27.53,"16,810","18,910","23,820","35,490","57,270",,
56,WY,Wyoming,43-0000,Office and Administrative Support Occupations,major,"37,610",1.3,137.998,0.83,15.27,"31,760",0.6,9.11,11.11,14.28,18.23,22.87,"18,950","23,110","29,710","37,910","47,560",,
56,WY,Wyoming,45-0000,"Farming, Fishing, and Forestry Occupations",major,360,20.0,1.324,0.41,15.14,"31,480",5.3,8.49,10.78,15.03,18.45,22.33,"17,650","22,430","31,270","38,380","46,450",,
56,WY,Wyoming,47-0000,Construction and Extraction Occupations,major,"33,210",4.0,121.838,3.15,22.12,"46,010",1.1,13.27,16.39,20.79,26.76,33.21,"27,610","34,080","43,230","55,660","69,070",,
56,WY,Wyoming,49-0000,"Installation, Maintenance, and Repair Occupations",major,"17,790",3.3,65.278,1.68,23.47,"48,810",1.2,12.50,16.61,22.43,29.30,36.45,"25,990","34,540","46,650","60,940","75,810",,
56,WY,Wyoming,51-0000,Production Occupations,major,"12,300",3.3,45.123,0.69,22.37,"46,530",1.9,10.35,14.44,21.12,29.33,36.10,"21,520","30,030","43,940","61,010","75,090",,
56,WY,Wyoming,53-0000,Transportation and Material Moving Occupations,major,"22,450",2.5,82.376,1.22,19.39,"40,320",2.6,9.46,13.06,17.68,23.71,31.61,"19,690","27,160","36,780","49,310","65,750",,
66,GU,Guam,11-0000,Management Occupations,major,"5,080",3.5,85.229,1.77,28.50,"59,280",2.4,11.90,16.54,23.89,35.04,49.56,"24,750","34,390","49,680","72,880","103,090",,
66,GU,Guam,13-0000,Business and Financial Operations Occupations,major,"2,270",3.9,38.100,0.79,23.15,"48,160",4.4,11.74,15.68,21.20,28.69,37.16,"24,430","32,610","44,100","59,670","77,290",,
66,GU,Guam,15-0000,Computer and Mathematical Occupations,major,670,2.4,11.325,0.43,20.59,"42,830",3.0,10.41,13.82,19.15,24.27,35.07,"21,660","28,750","39,830","50,480","72,940",,
66,GU,Guam,17-0000,Architecture and Engineering Occupations,major,970,5.3,16.329,0.91,26.69,"55,510",3.3,14.29,17.55,24.08,33.29,43.66,"29,710","36,510","50,080","69,230","90,810",,
66,GU,Guam,19-0000,"Life, Physical, and Social Science Occupations",major,360,2.0,6.051,0.72,21.83,"45,400",1.3,10.51,13.77,18.77,28.23,37.71,"21,850","28,640","39,040","58,710","78,450",,
66,GU,Guam,21-0000,Community and Social Service Occupations,major,550,7.2,9.159,0.62,17.49,"36,380",2.7,8.65,12.18,16.12,22.34,27.87,"17,990","25,340","33,540","46,460","57,960",,
66,GU,Guam,23-0000,Legal Occupations,major,240,10.1,4.104,0.53,31.09,"64,660",5.4,11.67,17.23,26.58,41.91,53.31,"24,280","35,840","55,290","87,160","110,890",,
66,GU,Guam,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,530,6.9,8.834,0.66,14.09,"29,310",3.5,8.14,9.26,12.22,15.04,24.79,"16,940","19,260","25,410","31,280","51,570",,
66,GU,Guam,29-0000,Healthcare Practitioners and Technical Occupations,major,"1,520",2.8,25.554,0.44,28.74,"59,770",6.3,10.19,14.08,20.47,30.12,53.60,"21,200","29,290","42,580","62,640","111,490",,
66,GU,Guam,31-0000,Healthcare Support Occupations,major,770,10.9,12.904,0.42,11.89,"24,740",2.4,8.03,9.05,10.92,13.61,16.85,"16,700","18,820","22,710","28,300","35,040",,
66,GU,Guam,33-0000,Protective Service Occupations,major,"2,380",0.8,39.980,1.60,14.73,"30,640",5.7,7.86,8.60,13.33,19.85,24.05,"16,340","17,890","27,730","41,280","50,030",,
66,GU,Guam,35-0000,Food Preparation and Serving Related Occupations,major,"6,090",4.3,102.332,1.17,8.77,"18,250",1.0,7.58,7.94,8.54,9.14,10.55,"15,770","16,520","17,770","19,020","21,950",,
66,GU,Guam,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"2,990",3.5,50.159,1.53,9.50,"19,770",1.9,7.60,8.02,8.70,9.49,13.43,"15,820","16,670","18,100","19,730","27,930",,
66,GU,Guam,39-0000,Personal Care and Service Occupations,major,"1,620",10.0,27.260,0.97,10.55,"21,950",3.9,7.67,8.19,9.06,10.96,18.61,"15,950","17,040","18,850","22,810","38,700",,
66,GU,Guam,41-0000,Sales and Related Occupations,major,"3,890",3.4,65.299,0.61,10.59,"22,020",1.5,7.77,8.29,9.15,11.43,14.71,"16,160","17,240","19,020","23,770","30,590",,
66,GU,Guam,43-0000,Office and Administrative Support Occupations,major,"10,630",1.5,178.458,1.07,12.89,"26,810",1.5,7.88,8.83,11.31,15.96,20.65,"16,390","18,360","23,520","33,190","42,950",,
66,GU,Guam,47-0000,Construction and Extraction Occupations,major,"5,650",3.9,94.818,2.45,13.14,"27,330",1.1,8.70,10.89,12.90,14.47,17.58,"18,090","22,660","26,820","30,100","36,570",,
66,GU,Guam,49-0000,"Installation, Maintenance, and Repair Occupations",major,"3,700",2.2,62.095,1.60,14.04,"29,190",2.1,8.13,9.26,12.25,17.42,22.56,"16,900","19,260","25,470","36,230","46,920",,
66,GU,Guam,51-0000,Production Occupations,major,"1,710",3.4,28.638,0.44,12.76,"26,540",3.5,7.83,8.52,10.11,16.57,21.48,"16,290","17,730","21,030","34,470","44,680",,
66,GU,Guam,53-0000,Transportation and Material Moving Occupations,major,"3,740",2.6,62.819,0.93,14.07,"29,270",6.8,7.88,8.60,10.59,15.54,25.03,"16,380","17,890","22,020","32,320","52,070",,
72,PR,Puerto Rico,11-0000,Management Occupations,major,"34,160",1.5,36.694,0.76,33.55,"69,790",1.2,14.40,19.31,27.65,40.96,58.60,"29,940","40,170","57,510","85,200","121,890",,
72,PR,Puerto Rico,13-0000,Business and Financial Operations Occupations,major,"40,410",1.7,43.411,0.90,18.14,"37,720",2.0,8.92,11.60,15.37,22.15,31.34,"18,560","24,130","31,970","46,080","65,190",,
72,PR,Puerto Rico,15-0000,Computer and Mathematical Occupations,major,"9,240",3.0,9.923,0.37,20.19,"41,990",1.6,9.29,12.76,17.77,25.93,34.62,"19,330","26,530","36,960","53,940","72,010",,
72,PR,Puerto Rico,17-0000,Architecture and Engineering Occupations,major,"12,740",4.0,13.683,0.76,23.70,"49,300",1.7,10.47,14.96,21.08,30.68,40.91,"21,780","31,110","43,840","63,820","85,080",,
